company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,fs_div,fs_nm,sj_div,sj_nm,account_nm,bfefrmtrm_amount,bfefrmtrm_dt,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_dt,frmtrm_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_dt,thstrm_nm
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,IS,손익계산서,매출액,,,,2026,KRW,"529,013,206,877","529,013,206,877",2025.01.01 ~ 2025.03.31,제 65 기1분기,23,11013,fnlttSinglAcnt,"714,406,081,624","714,406,081,624",2026.01.01 ~ 2026.03.31,제 66 기1분기
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,IS,손익계산서,영업이익,,,,2026,KRW,"133,988,454,361","133,988,454,361",2025.01.01 ~ 2025.03.31,제 65 기1분기,25,11013,fnlttSinglAcnt,"177,133,059,786","177,133,059,786",2026.01.01 ~ 2026.03.31,제 66 기1분기
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,,,,2026,KRW,"134,981,369,047","134,981,369,047",2025.01.01 ~ 2025.03.31,제 65 기1분기,27,11013,fnlttSinglAcnt,"201,190,439,606","201,190,439,606",2026.01.01 ~ 2026.03.31,제 66 기1분기
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"98,959,454,226","98,959,454,226",2025.01.01 ~ 2025.03.31,제 65 기1분기,29,11013,fnlttSinglAcnt,"144,515,643,100","144,515,643,100",2026.01.01 ~ 2026.03.31,제 66 기1분기
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),,,,2026,KRW,"98,959,454,226","98,959,454,226",2025.01.01 ~ 2025.03.31,제 65 기1분기,61,11013,fnlttSinglAcnt,"144,515,643,100","144,515,643,100",2026.01.01 ~ 2026.03.31,제 66 기1분기
samyang_foods,Samyang Foods,00126955,003230,KRW,Q1_2026,2026,11013,First-quarter report,20260513000571,CFS,연결재무제표,IS,손익계산서,총포괄손익,,,,2026,KRW,"99,538,099,730","99,538,099,730",2025.01.01 ~ 2025.03.31,제 65 기1분기,63,11013,fnlttSinglAcnt,"153,240,915,700","153,240,915,700",2026.01.01 ~ 2026.03.31,제 66 기1분기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,유동자산,"1,419,816,691,135",2023.12.31 현재,제 60 기,2025,KRW,,"1,743,739,590,775",2024.12.31 현재,제 61 기,1,11011,fnlttSinglAcnt,,"1,960,196,420,067",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,비유동자산,"1,814,934,735,323",2023.12.31 현재,제 60 기,2025,KRW,,"1,853,721,979,927",2024.12.31 현재,제 61 기,3,11011,fnlttSinglAcnt,,"1,861,926,047,336",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,자산총계,"3,234,751,426,458",2023.12.31 현재,제 60 기,2025,KRW,,"3,597,461,570,702",2024.12.31 현재,제 61 기,5,11011,fnlttSinglAcnt,,"3,822,122,467,403",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,유동부채,"696,493,722,736",2023.12.31 현재,제 60 기,2025,KRW,,"678,174,791,731",2024.12.31 현재,제 61 기,7,11011,fnlttSinglAcnt,,"833,082,759,238",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,비유동부채,"97,455,942,545",2023.12.31 현재,제 60 기,2025,KRW,,"246,711,649,514",2024.12.31 현재,제 61 기,9,11011,fnlttSinglAcnt,,"157,853,848,762",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,부채총계,"793,949,665,281",2023.12.31 현재,제 60 기,2025,KRW,,"924,886,441,245",2024.12.31 현재,제 61 기,11,11011,fnlttSinglAcnt,,"990,936,608,000",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,자본금,"30,413,210,000",2023.12.31 현재,제 60 기,2025,KRW,,"30,413,210,000",2024.12.31 현재,제 61 기,13,11011,fnlttSinglAcnt,,"30,413,210,000",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,이익잉여금,"2,316,234,373,382",2023.12.31 현재,제 60 기,2025,KRW,,"2,437,443,898,464",2024.12.31 현재,제 61 기,17,11011,fnlttSinglAcnt,,"2,578,245,603,707",2025.12.31 현재,제 62 기
nongshim,Nongshim,00108241,004370,KRW,FY2025,2025,11011,Annual report,20260311003892,CFS,연결재무제표,BS,재무상태표,자본총계,"2,440,801,761,177",2023.12.31 현재,제 60 기,2025,KRW,,"2,672,575,129,457",2024.12.31 현재,제 61 기,21,11011,fnlttSinglAcnt,,"2,831,185,859,403",2025.12.31 현재,제 62 기
