company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,fs_div,fs_nm,sj_div,sj_nm,account_nm,bfefrmtrm_amount,bfefrmtrm_dt,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_dt,frmtrm_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_dt,thstrm_nm
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,비유동부채,"112,278,754,474",2023.12.31 현재,제 29 기,2025,KRW,,"105,455,456,984",2024.12.31 현재,제 30 기,9,11011,fnlttSinglAcnt,,"151,745,436,145",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,부채총계,"631,575,864,424",2023.12.31 현재,제 29 기,2025,KRW,,"590,028,281,693",2024.12.31 현재,제 30 기,11,11011,fnlttSinglAcnt,,"648,965,438,984",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,자본금,"11,915,450,500",2023.12.31 현재,제 29 기,2025,KRW,,"11,915,450,500",2024.12.31 현재,제 30 기,13,11011,fnlttSinglAcnt,,"11,915,450,500",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,이익잉여금,"365,353,916,780",2023.12.31 현재,제 29 기,2025,KRW,,"319,853,541,285",2024.12.31 현재,제 30 기,17,11011,fnlttSinglAcnt,,"618,477,909,583",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,BS,재무상태표,자본총계,"909,398,072,974",2023.12.31 현재,제 29 기,2025,KRW,,"829,079,862,089",2024.12.31 현재,제 30 기,21,11011,fnlttSinglAcnt,,"1,358,745,854,879",2025.12.31 현재,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,IS,손익계산서,매출액,"961,069,716,545",2023.01.01 ~ 2023.12.31,제 29 기,2025,KRW,,"989,725,343,114",2024.01.01 ~ 2024.12.31,제 30 기,23,11011,fnlttSinglAcnt,,"1,174,934,814,159",2025.01.01 ~ 2025.12.31,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,IS,손익계산서,영업이익,"113,463,014,394",2023.01.01 ~ 2023.12.31,제 29 기,2025,KRW,,"87,296,655,446",2024.01.01 ~ 2024.12.31,제 30 기,25,11011,fnlttSinglAcnt,,"183,033,876,467",2025.01.01 ~ 2025.12.31,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,"118,912,627,240",2023.01.01 ~ 2023.12.31,제 29 기,2025,KRW,,"26,079,198,819",2024.01.01 ~ 2024.12.31,제 30 기,27,11011,fnlttSinglAcnt,,"367,705,203,454",2025.01.01 ~ 2025.12.31,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),"82,683,480,181",2023.01.01 ~ 2023.12.31,제 29 기,2025,KRW,,"818,849,820",2024.01.01 ~ 2024.12.31,제 30 기,29,11011,fnlttSinglAcnt,,"359,364,113,602",2025.01.01 ~ 2025.12.31,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),"82,683,480,181",2023.01.01 ~ 2023.12.31,제 29 기,2025,KRW,,"818,849,820",2024.01.01 ~ 2024.12.31,제 30 기,61,11011,fnlttSinglAcnt,,"359,364,113,602",2025.01.01 ~ 2025.12.31,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,FY2025,2025,11011,Annual report,20260317000781,CFS,연결재무제표,IS,손익계산서,총포괄손익,"79,929,736,056",2023.01.01 ~ 2023.12.31,제 29 기,2025,KRW,,"5,742,915,503",2024.01.01 ~ 2024.12.31,제 30 기,63,11011,fnlttSinglAcnt,,"358,498,969,303",2025.01.01 ~ 2025.12.31,제 31 기
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,유동자산,,,,2026,KRW,,"980,488,931,078",2025.12.31 현재,제 31 기말,1,11013,fnlttSinglAcnt,,"980,171,980,085",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,비유동자산,,,,2026,KRW,,"1,027,222,362,785",2025.12.31 현재,제 31 기말,3,11013,fnlttSinglAcnt,,"1,029,831,580,970",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,자산총계,,,,2026,KRW,,"2,007,711,293,863",2025.12.31 현재,제 31 기말,5,11013,fnlttSinglAcnt,,"2,010,003,561,055",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,유동부채,,,,2026,KRW,,"497,220,002,839",2025.12.31 현재,제 31 기말,7,11013,fnlttSinglAcnt,,"510,993,386,870",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,비유동부채,,,,2026,KRW,,"151,745,436,145",2025.12.31 현재,제 31 기말,9,11013,fnlttSinglAcnt,,"145,147,103,685",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,부채총계,,,,2026,KRW,,"648,965,438,984",2025.12.31 현재,제 31 기말,11,11013,fnlttSinglAcnt,,"656,140,490,555",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,자본금,,,,2026,KRW,,"11,915,450,500",2025.12.31 현재,제 31 기말,13,11013,fnlttSinglAcnt,,"11,915,450,500",2026.03.31 현재,제 32 기1분기말
sm_entertainment,SM Entertainment,00260930,041510,KRW,Q1_2026,2026,11013,First-quarter report,20260515002991,CFS,연결재무제표,BS,재무상태표,이익잉여금,,,,2026,KRW,,"618,477,909,583",2025.12.31 현재,제 31 기말,17,11013,fnlttSinglAcnt,,"613,885,510,072",2026.03.31 현재,제 32 기1분기말
