company_id,company_name,corp_code,stock_code,reporting_currency,period_label,business_year,report_code,report_name,rcept_no,sj_div,sj_nm,account_id,account_nm,account_detail,bfefrmtrm_amount,bfefrmtrm_nm,bsns_year,currency,frmtrm_add_amount,frmtrm_amount,frmtrm_nm,frmtrm_q_amount,frmtrm_q_nm,ord,reprt_code,source_endpoint,thstrm_add_amount,thstrm_amount,thstrm_nm
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,153127240000,제 19 기,2025,KRW,,6856900000,제 20 기,,,8,11011,fnlttSinglAcntAll,,9692194000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,166687028000,제 19 기,2025,KRW,,131109577000,제 20 기,,,9,11011,fnlttSinglAcntAll,,295030383000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,-,26014947000,제 19 기,2025,KRW,,507388000,제 20 기,,,10,11011,fnlttSinglAcntAll,,4136961000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,713365703000,제 19 기,2025,KRW,,775762850000,제 20 기,,,11,11011,fnlttSinglAcntAll,,886547225000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,205406440000,제 19 기,2025,KRW,,276354643000,제 20 기,,,12,11011,fnlttSinglAcntAll,,-235153736000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분 귀속 총포괄손익,-,-4970322000,제 19 기,2025,KRW,,-11541585000,제 20 기,,,14,11011,fnlttSinglAcntAll,,-17498530000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주 귀속 총포괄손익,-,210376762000,제 19 기,2025,KRW,,287896228000,제 20 기,,,15,11011,fnlttSinglAcntAll,,-217655207000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,1169079197000,제 19 기,2025,KRW,,1295840399000,제 20 기,,,16,11011,fnlttSinglAcntAll,,1714004745000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당순이익,-,4504,제 19 기,2025,KRW,,225,제 20 기,,,18,11011,fnlttSinglAcntAll,,-5690,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당순이익,-,4503,제 19 기,2025,KRW,,225,제 20 기,,,19,11011,fnlttSinglAcntAll,,-5690,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,249563765000,제 19 기,2025,KRW,,141271874000,제 20 기,,,20,11011,fnlttSinglAcntAll,,160643209000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,206933963000,제 19 기,2025,KRW,,119274592000,제 20 기,,,21,11011,fnlttSinglAcntAll,,231048078000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,1009009010000,제 19 기,2025,KRW,,959808137000,제 20 기,,,22,11011,fnlttSinglAcntAll,,935865501000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,66683683000,제 19 기,2025,KRW,,22856668000,제 20 기,,,23,11011,fnlttSinglAcntAll,,77028079000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,법인세비용차감후기타포괄손익,-,21956881000,제 19 기,2025,KRW,,279786490000,제 20 기,,,24,11011,fnlttSinglAcntAll,,19231582000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되는 항목,-,27462154000,제 19 기,2025,KRW,,212820765000,제 20 기,,,25,11011,fnlttSinglAcntAll,,-43295947000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,세후 해외사업장환산,-,27462154000,제 19 기,2025,KRW,,212820765000,제 20 기,,,26,11011,fnlttSinglAcntAll,,-43295947000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-,-5505273000,제 19 기,2025,KRW,,66965725000,제 20 기,,,27,11011,fnlttSinglAcntAll,,62527529000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,세후 기타포괄손익-공정가치 측정 금융자산 평가손익,-,954791000,제 19 기,2025,KRW,,67890209000,제 20 기,,,28,11011,fnlttSinglAcntAll,,62204224000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,-6315863000,제 19 기,2025,KRW,,-813546000,제 20 기,,,29,11011,fnlttSinglAcntAll,,249553000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,세후 지분법자본변동,-,-144201000,제 19 기,2025,KRW,,-110938000,제 20 기,,,30,11011,fnlttSinglAcntAll,,73752000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,183449559000,제 19 기,2025,KRW,,-3431847000,제 20 기,,,31,11011,fnlttSinglAcntAll,,-254385318000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분 귀속 당기순이익,-,-3803658000,제 19 기,2025,KRW,,-12811650000,제 20 기,,,33,11011,fnlttSinglAcntAll,,-17104903000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주 귀속 당기순이익,-,187253217000,제 19 기,2025,KRW,,9379803000,제 20 기,,,34,11011,fnlttSinglAcntAll,,-237280415000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순손익,-,250133242000,제 19 기,2025,KRW,,19424821000,제 20 기,,,35,11011,fnlttSinglAcntAll,,-177357239000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,2178088207000,제 19 기,2025,KRW,,2255648536000,제 20 기,,,36,11011,fnlttSinglAcntAll,,2649870246000,제 21 기
hybe,HYBE,01204056,352820,KRW,FY2025,2025,11011,Annual report,20260320000802,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초 현금및현금성자산,-,531623878000,제 19 기,2025,KRW,,357864096000,제 20 기,,,2,11011,fnlttSinglAcntAll,,412039917000,제 21 기
